"area_fips","own_code","industry_code","agglvl_code","size_code","year","qtr","disclosure_code","area_title","own_title","industry_title","agglvl_title","size_title","qtrly_estabs_count","month1_emplvl","month2_emplvl","month3_emplvl","total_qtrly_wages","taxable_qtrly_wages","qtrly_contributions","avg_wkly_wage","lq_disclosure_code","lq_qtrly_estabs_count","lq_month1_emplvl","lq_month2_emplvl","lq_month3_emplvl","lq_total_qtrly_wages","lq_taxable_qtrly_wages","lq_qtrly_contributions","lq_avg_wkly_wage","oty_disclosure_code","oty_qtrly_estabs_count_chg","oty_qtrly_estabs_count_pct_chg","oty_month1_emplvl_chg","oty_month1_emplvl_pct_chg","oty_month2_emplvl_chg","oty_month2_emplvl_pct_chg","oty_month3_emplvl_chg","oty_month3_emplvl_pct_chg","oty_total_qtrly_wages_chg","oty_total_qtrly_wages_pct_chg","oty_taxable_qtrly_wages_chg","oty_taxable_qtrly_wages_pct_chg","oty_qtrly_contributions_chg","oty_qtrly_contributions_pct_chg","oty_avg_wkly_wage_chg","oty_avg_wkly_wage_pct_chg"
"25013","0","10","70","0","2018","1","","Hampden County, Massachusetts","Total Covered","10 Total, all industries","County, Total Covered","All establishment sizes",18431,203874,205091,206204,2611555071,1315099195,42079933,980,"",1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,"",491,2.7,975,0.5,1233,0.6,663,0.3,51838927,2.0,19162038,1.5,5417466,14.8,15,1.6
"25013","0","10","70","0","2018","2","","Hampden County, Massachusetts","Total Covered","10 Total, all industries","County, Total Covered","All establishment sizes",18684,209463,210540,210790,2499678314,673462866,20050081,914,"",1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,"",614,3.4,324,0.2,-189,-0.1,434,0.2,45983637,1.9,-8097549,-1.2,2137601,11.9,16,1.8
"25013","0","10","70","0","2018","3","","Hampden County, Massachusetts","Total Covered","10 Total, all industries","County, Total Covered","All establishment sizes",18640,206551,207754,213247,2532666559,443127086,11848999,931,"",1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,"",243,1.3,150,0.1,1629,0.8,2837,1.3,63657978,2.6,-844367,-0.2,1299729,12.3,16,1.7
"25013","0","10","70","0","2018","4","","Hampden County, Massachusetts","Total Covered","10 Total, all industries","County, Total Covered","All establishment sizes",18936,214326,214089,214537,2730721180,407507024,9041767,980,"",1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,"",661,3.6,2494,1.2,2464,1.2,2760,1.3,65533702,2.5,19777334,5.1,1141800,14.5,12,1.2
"25013","1","10","71","0","2018","1","","Hampden County, Massachusetts","Federal Government","10 Total, all industries","County, Total -- by ownership sector","All establishment sizes",69,3757,3697,3688,63685257,0,0,1319,"",0.63,0.95,0.93,0.93,0.93,0.00,0.00,1.00,"",0,0.0,0,0.0,-81,-2.1,-85,-2.3,929263,1.5,0,0.0,0,0.0,38,3.0
"25013","1","10","71","0","2018","2","","Hampden County, Massachusetts","Federal Government","10 Total, all industries","County, Total -- by ownership sector","All establishment sizes",69,3720,3683,3650,69892031,0,0,1459,"",0.62,0.93,0.92,0.91,0.98,0.00,0.00,1.06,"",0,0.0,-62,-1.6,-109,-2.9,-134,-3.5,1160561,1.7,0,0.0,0,0.0,63,4.5
"25013","1","10","71","0","2018","3","","Hampden County, Massachusetts","Federal Government","10 Total, all industries","County, Total -- by ownership sector","All establishment sizes",69,3612,3548,3552,61236706,0,0,1319,"",0.63,0.91,0.89,0.87,0.84,0.00,0.00,0.95,"",0,0.0,-186,-4.9,-199,-5.3,-181,-4.8,180923,0.3,0,0.0,0,0.0,70,5.6
"25013","1","10","71","0","2018","4","","Hampden County, Massachusetts","Federal Government","10 Total, all industries","County, Total -- by ownership sector","All establishment sizes",69,3599,3884,4030,72955041,0,0,1462,"",0.63,0.89,0.96,0.99,0.94,0.00,0.00,1.00,"",0,0.0,-179,-4.7,112,3.0,-77,-1.9,971883,1.4,0,0.0,0,0.0,37,2.6
"25013","1","102","72","0","2018","1","","Hampden County, Massachusetts","Federal Government","102 Service-providing","County, by Domain -- by ownership sector","All establishment sizes",69,3757,3697,3688,63685257,0,0,1319,"",0.63,0.96,0.95,0.95,0.95,0.00,0.00,1.00,"",0,0.0,0,0.0,-81,-2.1,-85,-2.3,929263,1.5,0,0.0,0,0.0,38,3.0
"25013","1","102","72","0","2018","2","","Hampden County, Massachusetts","Federal Government","102 Service-providing","County, by Domain -- by ownership sector","All establishment sizes",69,3720,3683,3650,69892031,0,0,1459,"",0.63,0.94,0.94,0.93,0.99,0.00,0.00,1.06,"",0,0.0,-62,-1.6,-109,-2.9,-134,-3.5,1160561,1.7,0,0.0,0,0.0,63,4.5
