stop_id,stop_name,stop_desc,stop_lat,stop_lon,zone_id,geo_node_id,stop_code
353s0810,"138th St & Dearborn St",,41.6445348,-87.6225346,,24525,24525
353s0820,"138th St & Wabash Ave",,41.6445353,-87.6210186,,24527,24527
353s0855,"170th St & Cottage Grove Ave (at Maryland Ave)",,41.5862633,-87.5969436,,33534,33534
353s0875,"170th St & Greenwood Ave",,41.5863705,-87.5909463,,33538,33538
353s0895,"170th St & Prince Dr / Kenwood Ave",,41.586417,-87.5860263,,33542,33542
353s0910,"170th St & Vollbrecht Dr",,41.5865018,-87.5785263,,33545,33545
353s0930,"170th St & Paxton Ave",,41.5864753,-87.5689149,,33548,33548
353s0945,"170th St & Waterford Dr",,41.5864581,-87.5633998,,33551,33551
353s0950,"Torrence Ave & 170th St",,41.5871366,-87.5587846,,33552,33552
354e0001,"Pace Harvey Transportation Center",,41.6112763,-87.6432018,,33732,33732
354e0002,"Pace Harvey Transportation Center",,41.6115368,-87.6434373,,33776,33776
354e0055,"183rd St & Harlem Ave",,41.5584503,-87.7918065,,2965,2965
354e0060,"183rd St & Millennium Dr",,41.5585751,-87.7866831,,2966,2966
354e0065,"Oak Park Ave & 183rd St",,41.5591963,-87.78373,,2967,2967
354e0070,"Oak Park Ave & White Tailed Ln",,41.5603158,-87.7837688,,2968,2968
354e0075,"Oak Park Ave & Eagle Dr",,41.5611936,-87.7838049,,2969,2969
354e0080,"Oak Park Ave & 181st St",,41.5621928,-87.7838416,,2970,2970
354e0085,"Oak Park Ave & 180th St",,41.5639941,-87.7839023,,2971,2971
354e0090,"Oak Park Ave & 179th St",,41.5657904,-87.78397,,2972,2972
354e0095,"Oak Park Ave & White Egret Ct",,41.5676874,-87.7840353,,2973,2973
354e0100,"Oak Park Ave & 177th St",,41.5694866,-87.7841058,,2974,2974
354e0105,"Oak Park Ave & 176th St",,41.5712971,-87.7841733,,2975,2975
354e0110,"Oak Park Ave & 175th St",,41.5730905,-87.7842261,,2976,2976
354e0115,"Oak Park Ave & 174th Pl",,41.5739951,-87.7842571,,2977,2977
354e0120,"Oak Park Ave & South St / Hickory St",,41.5749148,-87.7843,,2978,2978
354e0125,"Oak Park Ave & 173rd Pl / North St",,41.5758,-87.7843223,,2979,2979
354e0130,"Oak Park Ave & 173rd St",,41.5766651,-87.7843486,,2980,2980
354e0135,"Oak Park Ave & 172nd St",,41.5788716,-87.784429,,2981,2981
354e0140,"Oak Park Ave & 171st St",,41.5804496,-87.7844776,,2982,2982
354e0145,"Oak Park Ave & 170th St / Ravinia Dr",,41.5822096,-87.7845601,,2983,2983
354e0150,"Oak Park Ave & 169th St",,41.5840701,-87.7846368,,2984,2984
354e0155,"Oak Park Ave & Tinley Park Dr",,41.5858721,-87.7846873,,2985,2985
354e0160,"Oak Park Ave & 167th St",,41.5876236,-87.7846816,,2986,2986
354e0165,"Oak Park Ave & 165th Pl",,41.5906086,-87.7847978,,2987,2987
354e0170,"Oak Park Ave & 163rd Pl",,41.5940596,-87.784916,,2988,2988
354e0175,"Oak Park Ave & Brementowne Dr",,41.5950698,-87.7849841,,2989,2989
354e0180,"16136 Oak Park Ave",,41.5963943,-87.7850436,,2990,2990
354e0185,"Centennial Dr & Oak Park Ave",,41.5977661,-87.7856516,,2991,2991
354e0190,"Centennial Dr & Centennial Cir / Lexington Ct (E)",,41.5977379,-87.7879675,,2992,2992
354e0195,"Centennial Dr & Lexington Ct (W)",,41.5977203,-87.7894561,,2993,2993
354e0200,"Centennial Dr & Centennial Cir / Plymouth Ct (E)",,41.5976681,-87.7902031,,2994,2994
354e0205,"Centennial Dr & Plymouth Ct (W)",,41.5965588,-87.7912855,,2995,2995
354e0210,"Centennial Dr & Brementowne Dr",,41.59526,-87.7919926,,2996,2996
354e0215,"Centennial Dr & Harlem Ave",,41.5951058,-87.7936621,,2997,2997
354e0220,"Harlem Ave & 161st St",,41.5983528,-87.793869,,2998,2998
354e0225,"15931 Harlem Ave",,41.6003603,-87.7938931,,2999,2999
354e0235,"159th / 71st Ct.",,41.6021996,-87.7909751,,3001,3001
354e0245,"159th / Oak Park",,41.6022941,-87.7856809,,3003,3003
354e0250,"159th / Ingalls Family Care",,41.6023566,-87.7820296,,3004,3004
354e0255,"159th / Ridgeland",,41.6024706,-87.7757408,,3005,3005
354e0260,"159th / Rob Roy",,41.6025416,-87.7718411,,3006,3006
354e0265,"159th / Arroyo",,41.6026116,-87.7678104,,3007,3007
354e0270,"159th / Terrace",,41.6026735,-87.7642901,,3008,3008
354e0275,"159th / Peggy",,41.6027445,-87.7600199,,3009,3009
354e0400,"147th St & Cicero Ave",,41.6251543,-87.7366928,,3034,3034
354e0410,"147th St & Knox Ave",,41.6252223,-87.7342391,,3036,3036
354e0415,"147th St & Kenton Ave",,41.6252651,-87.7320798,,3037,3037
354e0425,"147th St & Kilbourn Ave",,41.6253006,-87.7301211,,3039,3039
354e0430,"147th St & Kostner Ave",,41.6253421,-87.7276078,,3040,3040
354e0440,"147th St & Kildare Ave",,41.6253906,-87.7251608,,3042,3042
354e0450,"147th St & Keeler Ave",,41.6254271,-87.7227228,,3044,3044
354e0455,"147th St & Karlov Ave",,41.625454,-87.7205408,,3045,3045
354e0465,"147th St & Crawford Ave/Pulaski Rd",,41.6254731,-87.7171014,,3047,3047
354e0470,"147th St & Springfield Ave",,41.6255181,-87.7154343,,3048,3048
354e0480,"147th St & Waverly Ave",,41.6255643,-87.7135943,,3050,3050
354e0495,"147th St & Lawndale Ave",,41.6256433,-87.7106233,,3053,3053
354e0505,"147th St & Central Park Ave",,41.6256858,-87.7081156,,3055,3055
354e0515,"147th St & St. Louis Ave",,41.6257263,-87.7056941,,3057,3057
354e0525,"147th St & Homan Ave",,41.6257791,-87.7033118,,3059,3059
354e0535,"147th St & Spaulding Ave",,41.625819,-87.7006373,,3061,3061
354e0545,"147th St & Kedzie Ave",,41.6258213,-87.6987058,,3063,3063
354e0555,"147th St & Albany Ave",,41.6258831,-87.696017,,3065,3065
354e0565,"147th St & Sacramento Ave",,41.6259316,-87.6935993,,3067,3067
354e0580,"147th St & Mozart Ave",,41.6260295,-87.6899513,,3070,3070
354e0595,"147th St/Sibley Blvd & Cleveland Ave",,41.6261046,-87.6865083,,3073,3073
354e0600,"Wood St & 147th St/Sibley Blvd",,41.6231358,-87.6607476,,3074,3074
354e0610,"Wood St & 143rd St",,41.6297063,-87.6608438,,3076,3076
354e0625,"143rd St & Marshfield Ave",,41.6298576,-87.6574401,,3079,3079
354e0630,"Marshfield Ave & 144th St",,41.6282719,-87.6572776,,3080,3080
354e0650,"144th St & Loomis Ave",,41.6280533,-87.6512808,,3084,3084
354e0655,"Loomis Ave & 145th St",,41.6257593,-87.6511798,,3085,3085
354e0660,"Loomis Ave & 146th St",,41.6245268,-87.6511613,,3086,3086
354e0665,"Loomis Ave & 147th St/Sibley Blvd",,41.6223315,-87.6511943,,3087,3087
354e0680,"150th St & Turlington Ave",,41.6171231,-87.6474938,,3090,3090
354e0690,"150th St/Dells Way & Broadway",,41.617146,-87.6447293,,3092,3092
354e0695,"Broadway & 151st St",,41.615494,-87.6446253,,3093,3093
354e0705,"Broadway & 153rd St",,41.6118846,-87.6446606,,3095,3095
354e0820,"167th St & Head Ave",,41.5861936,-87.6705433,,33556,33556
354e0840,"167th St & Western Ave",,41.5861788,-87.6752943,,33560,33560
354e0845,"167th St & Mozart Ave",,41.5862206,-87.6864583,,33561,33561
354e0855,"167th St & Albany Ave",,41.5861843,-87.6927305,,33563,33563
354e0860,"167th St & Kedzie Ave",,41.5861711,-87.6949398,,33564,33564
354e0885,"167th St & Plainview Dr",,41.5861493,-87.7011325,,33569,33569
354e0900,"167th St & Butterfield Dr/Lawndale Ave",,41.5861331,-87.7075256,,33572,33572
354e0910,"167th St & Briargate Dr",,41.5861284,-87.7102496,,33574,33574
354e0920,"4019 W 167th St",,41.5861078,-87.7162513,,33576,33576
354e0945,"167th St & Cicero Ave",,41.5885533,-87.7353268,,33578,33578
354e0975,"Cicero Ave & 159th St",,41.6027416,-87.7365174,,33584,33584
354e0980,"15840 S Cicero Ave",,41.6043756,-87.7364838,,37328,37328
354e0995,"Dixie Hwy & 163rd St",,41.5930591,-87.6655351,,33587,33587
354e1000,"Dixie Hwy & 163rd Pl",,41.5920541,-87.6654953,,33588,33588
354e1010,"Dixie Hwy & 167th St",,41.586708,-87.6654156,,33590,33590
354w0005,"Broadway & 153rd St",,41.6116603,-87.6445528,,3096,3096
354w0015,"Broadway & 151st St",,41.6152811,-87.6445279,,3098,3098
354w0020,"Broadway & 150th St",,41.6169808,-87.6445275,,3099,3099
354w0030,"150th St & Turlington Ave/Loomis Ave",,41.6172236,-87.6476553,,3101,3101
354w0045,"Loomis Ave & Sibley Blvd",,41.6223898,-87.6510644,,3104,3104
354w0050,"Loomis Ave & 146th St",,41.6243228,-87.6511191,,3105,3105
354w0055,"Loomis Ave & 145th St",,41.6256118,-87.6510908,,3106,3106
354w0060,"144th St & Loomis Ave",,41.6281148,-87.6515881,,3107,3107
354w0075,"144th St & Ashland Ave",,41.6280986,-87.6559178,,3110,3110
354w0085,"Marshfield Ave & 143rd St",,41.6297388,-87.6572493,,3112,3112
354w0100,"143rd St & Wood St",,41.6299291,-87.6606001,,3115,3115
354w0115,"147th St/Sibley Blvd & Dixie Hwy",,41.6227648,-87.6739293,,3118,3118
354w0120,"147th St/Sibley Blvd & Cleveland Ave",,41.6262893,-87.6859691,,3119,3119
354w0135,"147th St & Mozart Ave",,41.6261948,-87.6896223,,3122,3122
354w0150,"147th St & Sacramento Ave",,41.6261151,-87.6933186,,3125,3125
354w0160,"147th St & Albany Ave",,41.6260556,-87.695772,,3127,3127
354w0170,"147th St & Kedzie Ave",,41.6260091,-87.6980206,,3129,3129
354w0180,"147th St & Spaulding Ave",,41.6259236,-87.7005876,,3131,3131
354w0190,"147th St & Homan Ave",,41.6258696,-87.7034829,,3133,3133
354w0200,"147th St & St. Louis Ave",,41.6258338,-87.70547,,3135,3135
354w0210,"147th St & Central Park Ave",,41.6257861,-87.7078686,,3137,3137
354w0220,"147th St & Lawndale Ave",,41.6257376,-87.7104421,,3139,3139
354w0230,"147th St & Hamlin Ave",,41.6257068,-87.7122614,,3141,3141
354w0245,"147th St & Springfield Ave",,41.6256836,-87.7151361,,3144,3144
354w0250,"147th St & Crawford Ave/Pulaski Rd",,41.6256438,-87.7183781,,3145,3145
354w0260,"147th St & Karlov Ave",,41.625598,-87.7199951,,3147,3147
354w0265,"147th St & Keeler Ave",,41.6255241,-87.7223636,,3148,3148
354w0275,"147th St & Kildare Ave",,41.6254808,-87.7249261,,3150,3150
354w0285,"147th St & Kostner Ave",,41.6254429,-87.7273626,,3152,3152
354w0290,"147th St & Kilbourn Ave",,41.6254051,-87.7297631,,3153,3153
354w0300,"147th St & Kenton Ave",,41.625369,-87.7322766,,3155,3155
354w0310,"147th St & Kilpatrick Ave",,41.6253336,-87.7344381,,3157,3157
354w0315,"147th / Cicero",,41.6245455,-87.7374038,,3158,3158
354w0440,"159th / Peggy",,41.6029324,-87.7595231,,3183,3183
354w0445,"159th / Terrace",,41.6028471,-87.7639498,,3184,3184
354w0450,"159th / Arroyo",,41.6027663,-87.7685181,,3185,3185
354w0455,"159th / Rob Roy",,41.6027026,-87.7717701,,3186,3186
354w0460,"159th / Ridgeland",,41.6026488,-87.7749993,,3187,3187
354w0465,"159th / Ingalls Family Care",,41.6025181,-87.7818839,,3188,3188
354w0470,"159th / Oak Park",,41.6024581,-87.7861313,,3189,3189
354w0480,"159th / 71st Ct.",,41.6024568,-87.7917515,,3191,3191
354w0490,"15933 Harlem Ave",,41.6007133,-87.7942889,,3193,3193
354w0495,"Harlem Ave & 161st St",,41.5987441,-87.7942293,,3194,3194
354w0500,"163rd St & Harlem Ave",,41.5949523,-87.7934066,,3195,3195
354w0505,"Centennial Dr & Brementowne Rd",,41.5950078,-87.7923151,,3196,3196
354w0510,"Centennial Dr & Plymouth Ct (W)",,41.5965886,-87.7911291,,3197,3197
354w0515,"Centennial Dr & Centennial Cir (W)",,41.5974756,-87.7904301,,3198,3198
354w0520,"Centennial Dr & Lexington Ct (W)",,41.5975918,-87.7897213,,3199,3199
354w0525,"Centennial Dr & Centennial Cir",,41.5976108,-87.7883341,,3200,3200
354w0530,"Centennial Dr & Oak Park Ave",,41.5976606,-87.7854271,,3201,3201
354w0535,"16130 Oak Park Ave",,41.5966258,-87.7852178,,3202,3202
354w0540,"Oak Park Ave & Brementowne Dr",,41.5953161,-87.7851519,,3203,3203
354w0545,"Oak Park Ave & 163rd Pl",,41.594157,-87.7850941,,3204,3204
354w0550,"Oak Park Ave & 165th Pl",,41.5908006,-87.7849663,,3205,3205
354w0555,"Oak Park Ave & 167th St",,41.5881163,-87.7849223,,3206,3206
354w0560,"Oak Park Ave & Tinley Park Dr",,41.5861396,-87.7848076,,3207,3207
354w0565,"Oak Park Ave & 169th St",,41.5843423,-87.7847561,,3208,3208
354w0570,"Oak Park Ave & 170th St / Ravinia Dr",,41.5824778,-87.7846885,,3209,3209
354w0575,"Oak Park Ave & 171st St",,41.5807091,-87.7846288,,3210,3210
354w0580,"Oak Park Ave & 172nd St",,41.5789896,-87.784563,,3211,3211
354w0585,"Oak Park Ave & 173rd St",,41.5769058,-87.7844678,,3212,3212
354w0590,"Oak Park Ave & 173rd Pl / North St",,41.576098,-87.784453,,3213,3213
354w0595,"Oak Park Ave & Hickory St / South St",,41.5748133,-87.7844266,,3214,3214
354w0600,"Oak Park Ave & 174th Pl",,41.5742008,-87.7844008,,3215,3215
354w0605,"Oak Park Ave & 175th St",,41.5733958,-87.7843681,,3216,3216
354w0610,"Oak Park Ave & 176th St",,41.5716106,-87.7843006,,3217,3217
354w0615,"Oak Park Ave & 177th St",,41.569886,-87.7842553,,3218,3218
354w0620,"Oak Park Ave & White Egret Ct",,41.5679011,-87.7841751,,3219,3219
354w0625,"Oak Park Ave & 179th St",,41.5661451,-87.7841098,,3220,3220
354w0630,"Oak Park Ave & 180th St",,41.5641093,-87.7840451,,3221,3221
354w0635,"Oak Park Ave & 181st St",,41.5626088,-87.783978,,3222,3222
354w0640,"Oak Park Ave & Eagle Dr",,41.5615516,-87.7839373,,3223,3223
354w0645,"Oak Park Ave & White Tailed Ln",,41.5606464,-87.7839196,,3224,3224
354w0650,"Oak Park Ave & 183rd St",,41.5590066,-87.783899,,3225,3225
354w0655,"183rd St & Sayre Ave",,41.5586771,-87.7881251,,3226,3226
354w0660,"183rd  St & Harlem Ave",,41.5586256,-87.7933041,,3227,3227
354w0665,"183rd  St & North Creek Dr",,41.5585734,-87.7962257,,3228,3228
354w0820,"167th St & Head Ave",,41.586355,-87.6700951,,33594,33594
354w0840,"167th St & Western Ave",,41.5863474,-87.674923,,33598,33598
354w0845,"167th St & Mozart Ave",,41.5863733,-87.6846301,,33599,33599
354w0855,"167th St & Albany Ave",,41.5863511,-87.6921761,,33601,33601
354w0860,"167th St & Kedzie Ave",,41.5863346,-87.6950196,,33602,33602
354w0885,"167th St & Plainview Dr",,41.5863133,-87.7008051,,33607,33607
354w0900,"167th St & Butterfield Dr",,41.5863011,-87.7072313,,33610,33610
354w0910,"167th St & Briargate Dr",,41.5862973,-87.7099218,,33612,33612
354w0915,"167th St & Pulaski Rd/Crawford Ave",,41.586282,-87.7145071,,33613,33613
354w0920,"167th St & Kilbourn Ave",,41.5862733,-87.7185081,,33614,33614
354w0930,"South Suburban College/DePaul University",,41.592019,-87.719615,,33616,33616
354w0945,"167th St & Cicero Ave",,41.5887953,-87.7353035,,33619,33619
354w0975,"Cicero Ave & 159th St",,41.6029296,-87.7363678,,33625,33625
354w0995,"Dixie Hwy & 163rd St",,41.5936898,-87.6657961,,33628,33628
354w1000,"Dixie Hwy & 163rd Pl",,41.5925056,-87.6656238,,33629,33629
354w1010,"Dixie Hwy & 167th St",,41.5864585,-87.6655886,,33631,33631
355n0005,"Ridge Torrence",,41.5646835,-87.5578746,,3248,3248
355n0010,"Ridge Fred",,41.5647001,-87.5565538,,3249,3249
355n0015,"Ridge Glen",,41.5647018,-87.5559718,,3250,3250
355n0020,"Ridge Oakley",,41.5647093,-87.5541256,,3251,3251
355n0025,"Ridge Exchange",,41.5647116,-87.5521214,,3252,3252
355n0035,"Ridge School",,41.5647116,-87.5491645,,3253,3253
355n0040,"Ridge Wildwood",,41.5647133,-87.5480151,,3254,3254
355n0045,"Ridge Oakwood",,41.5647225,-87.546805,,3255,3255
355n0050,"Ridge Ridgewood",,41.5647298,-87.5455353,,3256,3256
355n0055,"Ridge Chicago",,41.5647385,-87.54437,,3257,3257
355n0060,"Ridge Oak/Park",,41.5647563,-87.5428756,,3258,3258
355n0065,"Ridge Lorenz",,41.5647659,-87.5419068,,3259,3259
355n0070,"Ridge Burnham",,41.5648066,-87.5395926,,3260,3260
355n0075,"Ridge Walter",,41.5647338,-87.5381081,,3261,3261
355n0080,"Ridge Roy",,41.5646818,-87.5371685,,3262,3262
355n0085,"Ridge Ada",,41.5647368,-87.5353733,,3263,3263
355n0090,"Ridge Henry",,41.5646205,-87.5342068,,3264,3264
355n0095,"Ridge Greenwood",,41.5645379,-87.5336831,,3265,3265
355n0100,"Ridge William/West",,41.5643373,-87.532186,,3266,3266
355n0105,"Ridge Wentworth",,41.5645556,-87.5295681,,3267,3267
355n0110,"Wentworth Lake",,41.5652221,-87.5295831,,3268,3268
355n0115,"Wentworth Randolph",,41.5662023,-87.5295916,,3269,3269
355n0120,"Wentworth Washington",,41.5671689,-87.5295768,,3270,3270
355n0125,"Wentworth Madison",,41.5681041,-87.5295945,,3271,3271
355n0130,"Wentworth Monroe",,41.5690728,-87.5296031,,3272,3272
355n0135,"Wentworth Adams",,41.5700338,-87.5296093,,3273,3273
355n0140,"Wentworth Jackson",,41.5709643,-87.5296266,,3274,3274
355n0145,"Wentworth 178th St.",,41.5719423,-87.5296203,,3275,3275
355n0150,"Wentworth 177th Pl.",,41.572855,-87.5296295,,3276,3276
355n0155,"Wentworth 177th St.",,41.5737591,-87.5296431,,3277,3277
355n0160,"Wentworth 176th Pl.",,41.5748431,-87.5296421,,3278,3278
355n0165,"Wentworth 176th St.",,41.5755226,-87.5296368,,3279,3279
355n0170,"Wentworth Bernice",,41.5795506,-87.5296649,,3280,3280
355n0175,"Wentworth 173rd",,41.5812963,-87.5296901,,3281,3281
355n0180,"Wentworth 172nd",,41.5829596,-87.5297148,,3282,3282
355n0185,"Wentworth 171st",,41.5842041,-87.5297256,,3283,3283
355n0190,"Wentworth 167th",,41.5862405,-87.5297326,,3284,3284
355n0195,"Wentworth 166th",,41.5882653,-87.5297508,,3285,3285
355n0200,"Wentworth 165th",,41.5900568,-87.5297526,,3286,3286
355n0205,"Wentworth 164th",,41.5918618,-87.5297721,,3287,3287
355n0210,"Wentworth 163rd",,41.5936711,-87.5297636,,3288,3288
355n0215,"Wentworth 162nd",,41.5955396,-87.5297676,,3289,3289
355n0220,"Wentworth Veterans Way",,41.5962683,-87.5297538,,3290,3290
355n0225,"Wentworth River Oaks Dr.",,41.5966888,-87.5297508,,3291,3291
355n0230,"Wentworth 159th",,41.6008766,-87.5297681,,3292,3292
355n0235,"Wentworth Michigan City Rd.",,41.6014908,-87.5297893,,3293,3293
355n0240,"Wentworth Detroit",,41.6032091,-87.5297876,,3294,3294
355n0245,"Wentworth Highland",,41.6041063,-87.5297951,,3295,3295
355n0250,"Wentworth Elizabeth",,41.6049533,-87.5298145,,3296,3296
355n0255,"Wentworth Waltham",,41.6058786,-87.5298236,,3297,3297
355n0260,"Wentworth Ruth",,41.6067076,-87.529818,,3298,3298
355n0265,"Wentworth Mason",,41.6075923,-87.5298226,,3299,3299
355n0270,"Wentworth Warren",,41.6084711,-87.5298191,,3300,3300
355n0275,"Wentworth Webb",,41.6093226,-87.5298259,,3301,3301
355n0280,"Wentworth 157th",,41.6102348,-87.5298431,,3302,3302
355n0285,"Wentworth 156th Pl.",,41.6110643,-87.5298156,,3303,3303
355n0290,"Wentworth 156th St.",,41.611933,-87.5298191,,3304,3304
355n0295,"Wentworth 155th Pl.",,41.6128199,-87.529818,,3305,3305
355n0300,"Wentworth 155th St.",,41.6135923,-87.5298219,,3306,3306
355n0305,"Wentworth 154th Pl.",,41.6145474,-87.5298535,,3307,3307
355n0310,"Wentworth Pulaski",,41.6153691,-87.5298408,,3308,3308
355n0315,"Wentworth 153rd Pl.",,41.6163653,-87.5298614,,3309,3309
355n0320,"Wentworth 153rd St.",,41.6171516,-87.5298565,,3310,3310
355n0325,"Wentworth / Memorial",,41.6193041,-87.5298621,,3311,3311
355n0354,"Sibley/Burnham (NE)",,41.6228376,-87.5393413,,33834,33834
355n0355,"Burnham State",,41.6242739,-87.539564,,3317,3317
355n0360,"Burnham Mid-Bridge",,41.6289201,-87.5393433,,3318,3318
355n0365,"Burnham 143rd",,41.6353166,-87.5394861,,3319,3319
355n0370,"Burnham 142nd",,41.6370836,-87.5394936,,3320,3320
355n0375,"Burnham 141st",,41.6389731,-87.5395398,,3321,3321
355n0380,"Burnham 140th",,41.6409178,-87.5395193,,3322,3322
355n0385,"Burnham Chippewa",,41.6416191,-87.5395686,,3323,3323
355n0390,"Burnham Brainard",,41.6443761,-87.5405333,,3324,3324
355n0395,"Hegewisch South Shore Station",,41.6462813,-87.5430231,,3325,3325
355n0660,"Wentworth Sibley",,41.6206443,-87.5298621,,3377,3377
355s0205,"Burnham State",,41.6249008,-87.5397416,,3434,3434
355s0210,"Burnham Sibley (SE)",,41.6226806,-87.5391538,,3435,3435
355s0214,"Wentworth/Wilson",,41.6200106,-87.5299751,,33632,33632
355s0215,"Memorial Wentworth",,41.6192061,-87.5297075,,3436,3436
355s0220,"Wentworth 153rd St.",,41.6174631,-87.5299883,,3437,3437
355s0225,"Wentworth 153rd Pl.",,41.6165493,-87.5299886,,3438,3438
355s0230,"Wentworth Pulaski",,41.6156956,-87.5299681,,3439,3439
355s0235,"Wentworth 154th Pl.",,41.6148126,-87.5299674,,3440,3440
355s0240,"Wentworth 155th St.",,41.6139876,-87.5299698,,3441,3441
355s0245,"Wentworth 155th Pl.",,41.6131088,-87.5299674,,3442,3442
355s0250,"Wentworth 156th St.",,41.6122498,-87.5299508,,3443,3443
355s0255,"Wentworth 156th Pl.",,41.6113521,-87.5299446,,3444,3444
355s0260,"Wentworth 157th",,41.6104564,-87.529944,,3445,3445
355s0265,"Wentworth Webb",,41.6095964,-87.5299623,,3446,3446
355s0270,"Wentworth Warren",,41.6087496,-87.5299646,,3447,3447
355s0275,"Wentworth Mason",,41.6078891,-87.5299366,,3448,3448
355s0280,"Wentworth Ruth",,41.6069998,-87.5299383,,3449,3449
355s0285,"Wentworth Waltham",,41.6061043,-87.5299446,,3450,3450
355s0290,"Wentworth Elizabeth",,41.6052186,-87.5299366,,3451,3451
355s0295,"Wentworth Highland",,41.6043533,-87.5299343,,3452,3452
355s0300,"Wentworth Detroit",,41.6034848,-87.5299366,,3453,3453
355s0305,"Wentworth Michigan City Rd.",,41.60192,-87.5299468,,3454,3454
355s0310,"Wentworth 159th",,41.6012926,-87.529932,,3455,3455
355s0315,"Wentworth River Oaks Dr.",,41.5970968,-87.5299113,,3456,3456
355s0320,"Wentworth Veterans Way",,41.5965846,-87.5299188,,3457,3457
355s0325,"Wentworth 162nd",,41.5957583,-87.5299118,,3458,3458
355s0330,"Wentworth 163rd",,41.5939353,-87.529893,,3459,3459
355s0335,"Wentworth 164th",,41.5921264,-87.5298953,,3460,3460
355s0340,"Wentworth 165th",,41.5902883,-87.5298769,,3461,3461
355s0345,"Wentworth 166th",,41.5884829,-87.5298816,,3462,3462
355s0350,"Wentworth 167th",,41.5866248,-87.5298763,,3463,3463
355s0355,"Wentworth 171st",,41.5844821,-87.5298614,,3464,3464
355s0360,"Wentworth 172nd",,41.5832571,-87.5298523,,3465,3465
355s0365,"Wentworth 173rd",,41.5816201,-87.5298328,,3466,3466
355s0370,"Wentworth Bernice",,41.5794973,-87.5298403,,3467,3467
355s0375,"Wentworth 176th St.",,41.5757541,-87.5298081,,3468,3468
355s0380,"Wentworth 176th Pl.",,41.5750913,-87.5297881,,3469,3469
355s0385,"Wentworth 177th St.",,41.5740073,-87.529763,,3470,3470
355s0390,"Wentworth 177th Pl.",,41.573067,-87.5297623,,3471,3471
355s0395,"Wentworth 178th St.",,41.5722196,-87.5297481,,3472,3472
355s0400,"Wentworth Jackson",,41.5712083,-87.5297371,,3473,3473
355s0405,"Wentworth Adams",,41.5702716,-87.5297216,,3474,3474
355s0410,"Wentworth Monroe",,41.5693016,-87.5297291,,3475,3475
355s0415,"Wentworth Madison",,41.5683401,-87.5297296,,3476,3476
355s0420,"Wentworth Washington",,41.5673786,-87.5297223,,3477,3477
355s0425,"Wentworth Randolph",,41.5664196,-87.5297073,,3478,3478
355s0430,"Wentworth Lake",,41.5654798,-87.5296971,,3479,3479
355s0435,"Wentworth Ridge",,41.564275,-87.5296901,,3480,3480
355s0440,"Ridge William/West",,41.5643923,-87.5320623,,3481,3481
355s0445,"Ridge Greenwood",,41.5646009,-87.5336763,,3482,3482
355s0450,"Ridge Henry",,41.5646933,-87.5343146,,3483,3483
355s0455,"Ridge Ada",,41.5647843,-87.5350726,,3484,3484
355s0460,"Ridge Roy",,41.5647523,-87.5367198,,3485,3485
355s0465,"Ridge Walter",,41.5648273,-87.5378169,,3486,3486
355s0470,"Ridge Burnham",,41.5649126,-87.5389813,,3487,3487
355s0475,"Ridge Lorenz",,41.5648548,-87.5416266,,3488,3488
355s0480,"Ridge Oak/Park",,41.5648371,-87.5426878,,3489,3489
355s0485,"Ridge Chicago",,41.5648176,-87.5439391,,3490,3490
355s0490,"Ridge Ridgewood",,41.5648083,-87.5452236,,3491,3491
355s0495,"Ridge Oakwood",,41.5647981,-87.5464131,,3492,3492
355s0500,"Ridge Wildwood",,41.5647958,-87.5476609,,3493,3493
355s0505,"Ridge School",,41.5647878,-87.5488641,,3494,3494
355s0510,"Ridge Exchange",,41.5647803,-87.5517988,,3495,3495
355s0515,"Ridge Oakley",,41.5647808,-87.5537526,,3496,3496
355s0520,"Ridge Glen",,41.5647803,-87.5557156,,3497,3497
355s0525,"Ridge Fred",,41.5647808,-87.5562026,,3498,3498
356e0005,"183rd St & Brentwood Blvd/Grenoble Dr",,41.5570786,-87.6995866,,33633,33633
356e0010,"183rd St & Village Dr",,41.5571336,-87.7020703,,33634,33634
356e0020,"183rd St & Lawndale Ave",,41.5570695,-87.7068621,,33636,33636
356e0030,"183rd St & Springfield Ave",,41.5570568,-87.7111976,,33638,33638
356e0035,"183rd St & Pulaski Rd",,41.5570413,-87.7130993,,33639,33639
356e0040,"183rd St & Soleri Dr",,41.5570443,-87.7186536,,33640,33640
356e0050,"183rd St & Ravisloe Terrace",,41.5570363,-87.7215355,,33642,33642
356e0055,"183rd St & Baker Ave",,41.5570104,-87.7249383,,33643,33643
356e0065,"183rd St & Anthony Ave",,41.5570333,-87.7275928,,33645,33645
356e0070,"183rd St & John Ave",,41.5570258,-87.7293518,,33646,33646
356e0075,"183rd St & Cicero Ave",,41.5570213,-87.7326985,,33647,33647
356e0100,"183rd St & Ridgeland Ave",,41.5588123,-87.7733371,,33652,33652
356e0120,"183rd St & 67th Ct",,41.5587013,-87.7809076,,33656,33656
356e0130,"183rd St & Oak Park Ave",,41.5586341,-87.7833571,,33658,33658
356e0135,"183rd St & Convention Center Dr.",,41.5584973,-87.789305,,33733,33733
356w0001,"Dixie Hwy & 183rd St",,41.5575111,-87.6654825,,33659,33659
356w0004,"183rd St & Harwood Ave",,41.557301,-87.6691413,,33662,33662
356w0005,"183rd St & Grenoble Dr/Brentwood Dr",,41.5572448,-87.6990338,,33663,33663
