"area_fips","own_code","industry_code","agglvl_code","size_code","year","qtr","disclosure_code","area_title","own_title","industry_title","agglvl_title","size_title","qtrly_estabs_count","month1_emplvl","month2_emplvl","month3_emplvl","total_qtrly_wages","taxable_qtrly_wages","qtrly_contributions","avg_wkly_wage","lq_disclosure_code","lq_qtrly_estabs_count","lq_month1_emplvl","lq_month2_emplvl","lq_month3_emplvl","lq_total_qtrly_wages","lq_taxable_qtrly_wages","lq_qtrly_contributions","lq_avg_wkly_wage","oty_disclosure_code","oty_qtrly_estabs_count_chg","oty_qtrly_estabs_count_pct_chg","oty_month1_emplvl_chg","oty_month1_emplvl_pct_chg","oty_month2_emplvl_chg","oty_month2_emplvl_pct_chg","oty_month3_emplvl_chg","oty_month3_emplvl_pct_chg","oty_total_qtrly_wages_chg","oty_total_qtrly_wages_pct_chg","oty_taxable_qtrly_wages_chg","oty_taxable_qtrly_wages_pct_chg","oty_qtrly_contributions_chg","oty_qtrly_contributions_pct_chg","oty_avg_wkly_wage_chg","oty_avg_wkly_wage_pct_chg"
"25003","0","10","70","0","2019","1","","Berkshire County, Massachusetts","Total Covered","10 Total, all industries","County, Total Covered","All establishment sizes",5269,59636,59577,59847,713577889,367820115,12027402,920,"",1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,"",113,2.2,-370,-0.6,-128,-0.2,388,0.7,-17985147,-2.5,10493814,2.9,1449879,13.7,-22,-2.3
"25003","0","10","70","0","2019","2","","Berkshire County, Massachusetts","Total Covered","10 Total, all industries","County, Total Covered","All establishment sizes",5254,60076,61351,63604,726743714,192557318,6336302,906,"",1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,"",57,1.1,667,1.1,236,0.4,247,0.4,26976475,3.9,857,0.0,677643,12.0,28,3.2
"25003","0","10","70","0","2019","3","","Berkshire County, Massachusetts","Total Covered","10 Total, all industries","County, Total Covered","All establishment sizes",5252,63657,62677,61262,729214873,131318917,3987528,897,"",1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,"",48,0.9,-106,-0.2,-47,-0.1,-22,0.0,17914195,2.5,652303,0.5,356731,9.8,23,2.6
"25003","0","10","70","0","2019","4","","Berkshire County, Massachusetts","Total Covered","10 Total, all industries","County, Total Covered","All establishment sizes",5216,61113,60312,60064,771821766,99968211,2305208,981,"",1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,"",-23,-0.4,-617,-1.0,-908,-1.5,-1353,-2.2,28164291,3.8,-2514387,-2.5,99033,4.5,50,5.4
"25003","1","10","71","0","2019","1","","Berkshire County, Massachusetts","Federal Government","10 Total, all industries","County, Total -- by ownership sector","All establishment sizes",36,368,379,384,5878155,0,0,1199,"",1.15,0.32,0.33,0.34,0.33,0.00,0.00,1.01,"",1,2.9,-17,-4.4,-3,-0.8,5,1.3,210832,3.7,0,0.0,0,0.0,58,5.1
"25003","1","10","71","0","2019","2","","Berkshire County, Massachusetts","Federal Government","10 Total, all industries","County, Total -- by ownership sector","All establishment sizes",36,387,392,387,6810267,0,0,1348,"",1.17,0.34,0.34,0.32,0.33,0.00,0.00,1.00,"",1,2.9,0,0.0,12,3.2,7,1.8,513920,8.2,0,0.0,0,0.0,81,6.4
"25003","1","10","71","0","2019","3","","Berkshire County, Massachusetts","Federal Government","10 Total, all industries","County, Total -- by ownership sector","All establishment sizes",36,388,392,392,5986497,0,0,1179,"",1.15,0.32,0.32,0.33,0.29,0.00,0.00,0.90,"",1,2.9,13,3.5,15,4.0,20,5.4,432957,7.8,0,0.0,0,0.0,39,3.4
"25003","1","10","71","0","2019","4","","Berkshire County, Massachusetts","Federal Government","10 Total, all industries","County, Total -- by ownership sector","All establishment sizes",36,384,381,380,6757622,0,0,1362,"",1.17,0.33,0.33,0.33,0.32,0.00,0.00,0.95,"",1,2.9,10,2.7,9,2.4,0,0.0,50470,0.8,0,0.0,0,0.0,-13,-0.9
"25003","1","102","72","0","2019","1","","Berkshire County, Massachusetts","Federal Government","102 Service-providing","County, by Domain -- by ownership sector","All establishment sizes",36,368,379,384,5878155,0,0,1199,"",1.16,0.33,0.34,0.34,0.34,0.00,0.00,1.01,"",1,2.9,-17,-4.4,-3,-0.8,5,1.3,210832,3.7,0,0.0,0,0.0,58,5.1
"25003","1","102","72","0","2019","2","","Berkshire County, Massachusetts","Federal Government","102 Service-providing","County, by Domain -- by ownership sector","All establishment sizes",36,387,392,387,6810267,0,0,1348,"",1.17,0.35,0.34,0.33,0.34,0.00,0.00,1.00,"",1,2.9,0,0.0,12,3.2,7,1.8,513920,8.2,0,0.0,0,0.0,81,6.4
