"area_fips","own_code","industry_code","agglvl_code","size_code","year","qtr","disclosure_code","area_title","own_title","industry_title","agglvl_title","size_title","qtrly_estabs_count","month1_emplvl","month2_emplvl","month3_emplvl","total_qtrly_wages","taxable_qtrly_wages","qtrly_contributions","avg_wkly_wage","lq_disclosure_code","lq_qtrly_estabs_count","lq_month1_emplvl","lq_month2_emplvl","lq_month3_emplvl","lq_total_qtrly_wages","lq_taxable_qtrly_wages","lq_qtrly_contributions","lq_avg_wkly_wage","oty_disclosure_code","oty_qtrly_estabs_count_chg","oty_qtrly_estabs_count_pct_chg","oty_month1_emplvl_chg","oty_month1_emplvl_pct_chg","oty_month2_emplvl_chg","oty_month2_emplvl_pct_chg","oty_month3_emplvl_chg","oty_month3_emplvl_pct_chg","oty_total_qtrly_wages_chg","oty_total_qtrly_wages_pct_chg","oty_taxable_qtrly_wages_chg","oty_taxable_qtrly_wages_pct_chg","oty_qtrly_contributions_chg","oty_qtrly_contributions_pct_chg","oty_avg_wkly_wage_chg","oty_avg_wkly_wage_pct_chg"
"25000","0","10","50","0","2019","1","","Massachusetts -- Statewide","Total Covered","10 Total, all industries","State, Total Covered","All establishment sizes",260515,3546079,3556726,3571812,72099669444,28869982546,1024551426,1559,"",1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,"",5741,2.3,50438,1.4,51541,1.5,52881,1.5,3336199895,4.9,1062944975,3.8,123473068,13.7,51,3.4
"25000","0","10","50","0","2019","2","","Massachusetts -- Statewide","Total Covered","10 Total, all industries","State, Total Covered","All establishment sizes",261866,3616040,3657430,3708411,65537292198,11313106532,355635245,1377,"",1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,"",4707,1.8,54637,1.5,54778,1.5,51727,1.4,3653419491,5.9,186886000,1.7,31689193,9.8,57,4.3
"25000","0","10","50","0","2019","3","","Massachusetts -- Statewide","Total Covered","10 Total, all industries","State, Total Covered","All establishment sizes",261367,3661414,3648915,3659504,64518421997,7803114394,227553102,1357,"",1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,"",3800,1.5,53423,1.5,56533,1.6,50583,1.4,3458239267,5.7,230253094,3.0,21931020,10.7,53,4.1
"25000","0","10","50","0","2019","4","","Massachusetts -- Statewide","Total Covered","10 Total, all industries","State, Total Covered","All establishment sizes",261203,3670851,3673367,3668851,72058297337,6704343798,164410741,1510,"",1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,"",926,0.4,43815,1.2,45758,1.3,40877,1.1,3396712446,4.9,5998692,0.1,9133567,5.9,54,3.7
"25000","1","10","51","0","2019","1","","Massachusetts -- Statewide","Federal Government","10 Total, all industries","State, Total -- by ownership sector","All establishment sizes",974,45138,45252,45226,885777753,0,0,1507,"",0.63,0.66,0.66,0.66,0.50,0.00,0.00,0.75,"",8,0.8,-585,-1.3,-6,0.0,123,0.3,-24190813,-2.7,0,0.0,0,0.0,-36,-2.3
"25000","1","10","51","0","2019","2","","Massachusetts -- Statewide","Federal Government","10 Total, all industries","State, Total -- by ownership sector","All establishment sizes",971,45225,45280,45493,962408960,0,0,1633,"",0.63,0.66,0.65,0.65,0.52,0.00,0.00,0.79,"",6,0.6,-96,-0.2,98,0.2,107,0.2,28704702,3.1,0,0.0,0,0.0,47,3.0
"25000","1","10","51","0","2019","3","","Massachusetts -- Statewide","Federal Government","10 Total, all industries","State, Total -- by ownership sector","All establishment sizes",973,45865,46256,45981,938936623,0,0,1569,"",0.62,0.65,0.66,0.66,0.52,0.00,0.00,0.79,"",10,1.0,313,0.7,932,2.1,709,1.6,23526237,2.6,0,0.0,0,0.0,17,1.1
"25000","1","10","51","0","2019","4","","Massachusetts -- Statewide","Federal Government","10 Total, all industries","State, Total -- by ownership sector","All establishment sizes",976,45703,46103,46098,1027267179,0,0,1719,"",0.63,0.66,0.66,0.66,0.52,0.00,0.00,0.78,"",13,1.3,529,1.2,488,1.1,247,0.5,13639885,1.3,0,0.0,0,0.0,7,0.4
"25000","1","102","52","0","2019","1","","Massachusetts -- Statewide","Federal Government","102 Service-providing","State, by Domain -- by ownership sector","All establishment sizes",974,45138,45252,45226,885777753,0,0,1507,"",0.63,0.68,0.68,0.68,0.51,0.00,0.00,0.75,"",8,0.8,-585,-1.3,-6,0.0,123,0.3,-24190813,-2.7,0,0.0,0,0.0,-36,-2.3
"25000","1","102","52","0","2019","2","","Massachusetts -- Statewide","Federal Government","102 Service-providing","State, by Domain -- by ownership sector","All establishment sizes",971,45225,45280,45493,962408960,0,0,1633,"",0.63,0.67,0.67,0.66,0.53,0.00,0.00,0.80,"",6,0.6,-96,-0.2,98,0.2,107,0.2,28704702,3.1,0,0.0,0,0.0,47,3.0
"25000","1","102","52","0","2019","3","","Massachusetts -- Statewide","Federal Government","102 Service-providing","State, by Domain -- by ownership sector","All establishment sizes",973,45865,46256,45981,938936623,0,0,1569,"",0.63,0.66,0.67,0.67,0.53,0.00,0.00,0.79,"",10,1.0,313,0.7,932,2.1,709,1.6,23526237,2.6,0,0.0,0,0.0,17,1.1
