"area_fips","own_code","industry_code","agglvl_code","size_code","year","qtr","disclosure_code","area_title","own_title","industry_title","agglvl_title","size_title","qtrly_estabs_count","month1_emplvl","month2_emplvl","month3_emplvl","total_qtrly_wages","taxable_qtrly_wages","qtrly_contributions","avg_wkly_wage","lq_disclosure_code","lq_qtrly_estabs_count","lq_month1_emplvl","lq_month2_emplvl","lq_month3_emplvl","lq_total_qtrly_wages","lq_taxable_qtrly_wages","lq_qtrly_contributions","lq_avg_wkly_wage","oty_disclosure_code","oty_qtrly_estabs_count_chg","oty_qtrly_estabs_count_pct_chg","oty_month1_emplvl_chg","oty_month1_emplvl_pct_chg","oty_month2_emplvl_chg","oty_month2_emplvl_pct_chg","oty_month3_emplvl_chg","oty_month3_emplvl_pct_chg","oty_total_qtrly_wages_chg","oty_total_qtrly_wages_pct_chg","oty_taxable_qtrly_wages_chg","oty_taxable_qtrly_wages_pct_chg","oty_qtrly_contributions_chg","oty_qtrly_contributions_pct_chg","oty_avg_wkly_wage_chg","oty_avg_wkly_wage_pct_chg"
"25999","0","10","70","0","2018","1","","Unknown Or Undefined, Massachusetts","Total Covered","10 Total, all industries","County, Total Covered","All establishment sizes",15847,49102,49897,49473,1473023710,621858436,25211999,2290,"",1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,"",-152,-1.0,586,1.2,77,0.2,-193,-0.4,115955180,8.5,13948094,2.3,3101307,14.0,174,8.2
"25999","0","10","70","0","2018","2","","Unknown Or Undefined, Massachusetts","Total Covered","10 Total, all industries","County, Total Covered","All establishment sizes",15905,50180,50598,51053,1315152581,170619022,7805246,1999,"",1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,"",-75,-0.5,-687,-1.4,-1821,-3.5,-580,-1.1,41268590,3.2,-7508851,-4.2,172626,2.3,101,5.3
"25999","0","10","70","0","2018","3","","Unknown Or Undefined, Massachusetts","Total Covered","10 Total, all industries","County, Total Covered","All establishment sizes",15757,50473,51390,50450,1360617246,128959820,5574078,2061,"",1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,"",-386,-2.4,-1772,-3.4,-1342,-2.5,-1632,-3.1,92914425,7.3,-10669209,-7.6,-462715,-7.7,198,10.6
"25999","0","10","70","0","2018","4","","Unknown Or Undefined, Massachusetts","Total Covered","10 Total, all industries","County, Total Covered","All establishment sizes",16021,52975,52854,51585,1458056957,129288883,5815690,2138,"",1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,"",-43,-0.3,2255,4.4,2087,4.1,1754,3.5,129502383,9.7,17570176,15.7,1439207,32.9,112,5.5
"25999","1","10","71","0","2018","1","","Unknown Or Undefined, Massachusetts","Federal Government","10 Total, all industries","County, Total -- by ownership sector","All establishment sizes",12,531,532,530,12091665,0,0,1752,"",0.13,0.56,0.55,0.56,0.31,0.00,0.00,0.57,"",0,0.0,81,18.0,85,19.0,76,16.7,2048596,20.4,0,0.0,0,0.0,37,2.2
"25999","1","10","71","0","2018","2","","Unknown Or Undefined, Massachusetts","Federal Government","10 Total, all industries","County, Total -- by ownership sector","All establishment sizes",12,528,532,539,13837405,0,0,1997,"",0.13,0.55,0.55,0.55,0.37,0.00,0.00,0.66,"",0,0.0,76,16.8,69,14.9,68,14.4,2127926,18.2,0,0.0,0,0.0,47,2.4
"25999","1","10","71","0","2018","3","","Unknown Or Undefined, Massachusetts","Federal Government","10 Total, all industries","County, Total -- by ownership sector","All establishment sizes",12,538,542,553,12291113,0,0,1737,"",0.13,0.55,0.55,0.58,0.31,0.00,0.00,0.56,"",0,0.0,75,16.2,76,16.3,79,16.7,1987567,19.3,0,0.0,0,0.0,42,2.5
"25999","1","10","71","0","2018","4","","Unknown Or Undefined, Massachusetts","Federal Government","10 Total, all industries","County, Total -- by ownership sector","All establishment sizes",12,586,585,592,15527036,0,0,2032,"",0.13,0.58,0.58,0.60,0.38,0.00,0.00,0.64,"",-1,-7.7,103,21.3,72,14.0,76,14.7,2789000,21.9,0,0.0,0,0.0,88,4.5
"25999","1","102","72","0","2018","1","","Unknown Or Undefined, Massachusetts","Federal Government","102 Service-providing","County, by Domain -- by ownership sector","All establishment sizes",12,531,532,530,12091665,0,0,1752,"",0.13,0.57,0.56,0.57,0.32,0.00,0.00,0.57,"",0,0.0,81,18.0,85,19.0,76,16.7,2048596,20.4,0,0.0,0,0.0,37,2.2
"25999","1","102","72","0","2018","2","","Unknown Or Undefined, Massachusetts","Federal Government","102 Service-providing","County, by Domain -- by ownership sector","All establishment sizes",12,528,532,539,13837405,0,0,1997,"",0.13,0.56,0.56,0.57,0.37,0.00,0.00,0.66,"",0,0.0,76,16.8,69,14.9,68,14.4,2127926,18.2,0,0.0,0,0.0,47,2.4
"25999","1","102","72","0","2018","3","","Unknown Or Undefined, Massachusetts","Federal Government","102 Service-providing","County, by Domain -- by ownership sector","All establishment sizes",12,538,542,553,12291113,0,0,1737,"",0.13,0.56,0.56,0.59,0.32,0.00,0.00,0.56,"",0,0.0,75,16.2,76,16.3,79,16.7,1987567,19.3,0,0.0,0,0.0,42,2.5
"25999","1","102","72","0","2018","4","","Unknown Or Undefined, Massachusetts","Federal Government","102 Service-providing","County, by Domain -- by ownership sector","All establishment sizes",12,586,585,592,15527036,0,0,2032,"",0.13,0.60,0.60,0.61,0.38,0.00,0.00,0.64,"",-1,-7.7,103,21.3,72,14.0,76,14.7,2789000,21.9,0,0.0,0,0.0,88,4.5
"25999","1","1021","73","0","2018","1","","Unknown Or Undefined, Massachusetts","Federal Government","1021 Trade, transportation, and utilities","County, by Supersector -- by ownership sector","All establishment sizes",1,35,34,34,941935,0,0,2110,"",0.02,0.15,0.14,0.15,0.14,0.00,0.00,0.96,"",0,0.0,1,2.9,1,3.0,0,0.0,-28985,-3.0,0,0.0,0,0.0,-108,-4.9
"25999","1","1021","73","0","2018","2","","Unknown Or Undefined, Massachusetts","Federal Government","1021 Trade, transportation, and utilities","County, by Supersector -- by ownership sector","All establishment sizes",1,33,33,33,1102142,0,0,2569,"",0.02,0.14,0.14,0.14,0.15,0.00,0.00,1.08,"",0,0.0,-1,-2.9,-1,-2.9,-2,-5.7,-154537,-12.3,0,0.0,0,0.0,-247,-8.8
"25999","1","1021","73","0","2018","3","","Unknown Or Undefined, Massachusetts","Federal Government","1021 Trade, transportation, and utilities","County, by Supersector -- by ownership sector","All establishment sizes",1,33,33,33,975389,0,0,2274,"",0.02,0.14,0.14,0.14,0.15,0.00,0.00,1.06,"",0,0.0,-3,-8.3,-2,-5.7,-1,-2.9,16999,1.8,0,0.0,0,0.0,168,8.0
"25999","1","1021","73","0","2018","4","","Unknown Or Undefined, Massachusetts","Federal Government","1021 Trade, transportation, and utilities","County, by Supersector -- by ownership sector","All establishment sizes",1,34,34,34,1137543,0,0,2574,"",0.02,0.14,0.14,0.14,0.14,0.00,0.00,1.02,"",0,0.0,-1,-2.9,0,0.0,-1,-2.9,22999,2.1,0,0.0,0,0.0,101,4.1
"25999","1","1026","73","0","2018","1","","Unknown Or Undefined, Massachusetts","Federal Government","1026 Leisure and hospitality","County, by Supersector -- by ownership sector","All establishment sizes",1,1,1,1,23466,0,0,1805,"",0.41,0.06,0.06,0.06,0.06,0.00,0.00,0.94,"",0,0.0,0,0.0,0,0.0,0,0.0,478,2.1,0,0.0,0,0.0,37,2.1
"25999","1","1026","73","0","2018","2","","Unknown Or Undefined, Massachusetts","Federal Government","1026 Leisure and hospitality","County, by Supersector -- by ownership sector","All establishment sizes",1,0,0,1,1414,0,0,326,"",0.41,0.00,0.00,0.05,0.00,0.00,0.00,0.20,"",0,0.0,-1,-100.0,-1,-100.0,-2,-66.7,-24506,-94.5,0,0.0,0,0.0,-870,-72.7
"25999","1","1026","73","0","2018","3","","Unknown Or Undefined, Massachusetts","Federal Government","1026 Leisure and hospitality","County, by Supersector -- by ownership sector","All establishment sizes",1,1,1,1,1794,0,0,138,"",0.42,0.05,0.05,0.06,0.00,0.00,0.00,0.07,"",0,0.0,-2,-66.7,-2,-66.7,-2,-66.7,-42157,-95.9,0,0.0,0,0.0,-989,-87.8
"25999","1","1026","73","0","2018","4","","Unknown Or Undefined, Massachusetts","Federal Government","1026 Leisure and hospitality","County, by Supersector -- by ownership sector","All establishment sizes",1,1,1,1,12398,0,0,954,"",0.41,0.06,0.06,0.06,0.03,0.00,0.00,0.52,"",0,0.0,0,0.0,0,0.0,0,0.0,-8067,-39.4,0,0.0,0,0.0,-620,-39.4
"25999","1","1028","73","0","2018","1","","Unknown Or Undefined, Massachusetts","Federal Government","1028 Public administration","County, by Supersector -- by ownership sector","All establishment sizes",10,495,497,495,11126264,0,0,1727,"",0.26,0.96,0.95,0.96,0.46,0.00,0.00,0.48,"",0,0.0,80,19.3,84,20.3,76,18.1,2077103,23.0,0,0.0,0,0.0,52,3.1
"25999","1","1028","73","0","2018","2","","Unknown Or Undefined, Massachusetts","Federal Government","1028 Public administration","County, by Supersector -- by ownership sector","All establishment sizes",10,495,499,505,12733849,0,0,1960,"",0.27,0.95,0.96,0.96,0.57,0.00,0.00,0.59,"",0,0.0,78,18.7,71,16.6,72,16.6,2306969,22.1,0,0.0,0,0.0,77,4.1
"25999","1","1028","73","0","2018","3","","Unknown Or Undefined, Massachusetts","Federal Government","1028 Public administration","County, by Supersector -- by ownership sector","All establishment sizes",10,504,508,519,11313930,0,0,1705,"",0.27,0.95,0.95,1.00,0.46,0.00,0.00,0.48,"",0,0.0,80,18.9,80,18.7,82,18.8,2012725,21.6,0,0.0,0,0.0,40,2.4
"25999","1","1028","73","0","2018","4","","Unknown Or Undefined, Massachusetts","Federal Government","1028 Public administration","County, by Supersector -- by ownership sector","All establishment sizes",10,551,550,557,14377095,0,0,2001,"",0.27,1.01,1.02,1.06,0.58,0.00,0.00,0.56,"",-1,-9.1,104,23.3,72,15.1,77,16.0,2774068,23.9,0,0.0,0,0.0,95,5.0
"25999","1","48-49","74","0","2018","1","","Unknown Or Undefined, Massachusetts","Federal Government","NAICS 48-49 Transportation and warehousing","County, NAICS Sector -- by ownership sector","All establishment sizes",1,35,34,34,941935,0,0,2110,"",0.02,0.16,0.16,0.16,0.15,0.00,0.00,0.95,"",0,0.0,1,2.9,1,3.0,0,0.0,-28985,-3.0,0,0.0,0,0.0,-108,-4.9
"25999","1","48-49","74","0","2018","2","","Unknown Or Undefined, Massachusetts","Federal Government","NAICS 48-49 Transportation and warehousing","County, NAICS Sector -- by ownership sector","All establishment sizes",1,33,33,33,1102142,0,0,2569,"",0.02,0.15,0.16,0.15,0.16,0.00,0.00,1.06,"",0,0.0,-1,-2.9,-1,-2.9,-2,-5.7,-154537,-12.3,0,0.0,0,0.0,-247,-8.8
"25999","1","48-49","74","0","2018","3","","Unknown Or Undefined, Massachusetts","Federal Government","NAICS 48-49 Transportation and warehousing","County, NAICS Sector -- by ownership sector","All establishment sizes",1,33,33,33,975389,0,0,2274,"",0.02,0.15,0.15,0.16,0.16,0.00,0.00,1.04,"",0,0.0,-3,-8.3,-2,-5.7,-1,-2.9,16999,1.8,0,0.0,0,0.0,168,8.0
"25999","1","48-49","74","0","2018","4","","Unknown Or Undefined, Massachusetts","Federal Government","NAICS 48-49 Transportation and warehousing","County, NAICS Sector -- by ownership sector","All establishment sizes",1,34,34,34,1137543,0,0,2574,"",0.02,0.15,0.15,0.15,0.15,0.00,0.00,1.01,"",0,0.0,-1,-2.9,0,0.0,-1,-2.9,22999,2.1,0,0.0,0,0.0,101,4.1
"25999","1","491","75","0","2018","1","","Unknown Or Undefined, Massachusetts","Federal Government","NAICS 491 Postal service","County, NAICS 3-digit -- by ownership sector","All establishment sizes",1,35,34,34,941935,0,0,2110,"",0.02,0.17,0.16,0.16,0.16,0.00,0.00,0.97,"",0,0.0,1,2.9,1,3.0,0,0.0,-28985,-3.0,0,0.0,0,0.0,-108,-4.9
"25999","1","491","75","0","2018","2","","Unknown Or Undefined, Massachusetts","Federal Government","NAICS 491 Postal service","County, NAICS 3-digit -- by ownership sector","All establishment sizes",1,33,33,33,1102142,0,0,2569,"",0.02,0.16,0.16,0.16,0.17,0.00,0.00,1.08,"",0,0.0,-1,-2.9,-1,-2.9,-2,-5.7,-154537,-12.3,0,0.0,0,0.0,-247,-8.8
"25999","1","491","75","0","2018","3","","Unknown Or Undefined, Massachusetts","Federal Government","NAICS 491 Postal service","County, NAICS 3-digit -- by ownership sector","All establishment sizes",1,33,33,33,975389,0,0,2274,"",0.02,0.16,0.16,0.16,0.17,0.00,0.00,1.07,"",0,0.0,-3,-8.3,-2,-5.7,-1,-2.9,16999,1.8,0,0.0,0,0.0,168,8.0
"25999","1","491","75","0","2018","4","","Unknown Or Undefined, Massachusetts","Federal Government","NAICS 491 Postal service","County, NAICS 3-digit -- by ownership sector","All establishment sizes",1,34,34,34,1137543,0,0,2574,"",0.02,0.16,0.16,0.16,0.16,0.00,0.00,1.03,"",0,0.0,-1,-2.9,0,0.0,-1,-2.9,22999,2.1,0,0.0,0,0.0,101,4.1
"25999","1","4911","76","0","2018","1","","Unknown Or Undefined, Massachusetts","Federal Government","NAICS 4911 Postal service","County, NAICS 4-digit -- by ownership sector","All establishment sizes",1,35,34,34,941935,0,0,2110,"",0.02,0.17,0.16,0.16,0.16,0.00,0.00,0.97,"",0,0.0,1,2.9,1,3.0,0,0.0,-28985,-3.0,0,0.0,0,0.0,-108,-4.9
"25999","1","4911","76","0","2018","2","","Unknown Or Undefined, Massachusetts","Federal Government","NAICS 4911 Postal service","County, NAICS 4-digit -- by ownership sector","All establishment sizes",1,33,33,33,1102142,0,0,2569,"",0.02,0.16,0.16,0.16,0.17,0.00,0.00,1.08,"",0,0.0,-1,-2.9,-1,-2.9,-2,-5.7,-154537,-12.3,0,0.0,0,0.0,-247,-8.8
"25999","1","4911","76","0","2018","3","","Unknown Or Undefined, Massachusetts","Federal Government","NAICS 4911 Postal service","County, NAICS 4-digit -- by ownership sector","All establishment sizes",1,33,33,33,975389,0,0,2274,"",0.02,0.16,0.16,0.16,0.17,0.00,0.00,1.07,"",0,0.0,-3,-8.3,-2,-5.7,-1,-2.9,16999,1.8,0,0.0,0,0.0,168,8.0
"25999","1","4911","76","0","2018","4","","Unknown Or Undefined, Massachusetts","Federal Government","NAICS 4911 Postal service","County, NAICS 4-digit -- by ownership sector","All establishment sizes",1,34,34,34,1137543,0,0,2574,"",0.02,0.16,0.16,0.16,0.16,0.00,0.00,1.03,"",0,0.0,-1,-2.9,0,0.0,-1,-2.9,22999,2.1,0,0.0,0,0.0,101,4.1
"25999","1","49111","77","0","2018","1","","Unknown Or Undefined, Massachusetts","Federal Government","NAICS 49111 Postal service","County, NAICS 5-digit -- by ownership sector","All establishment sizes",1,35,34,34,941935,0,0,2110,"",0.02,0.17,0.16,0.16,0.16,0.00,0.00,0.97,"",0,0.0,1,2.9,1,3.0,0,0.0,-28985,-3.0,0,0.0,0,0.0,-108,-4.9
"25999","1","49111","77","0","2018","2","","Unknown Or Undefined, Massachusetts","Federal Government","NAICS 49111 Postal service","County, NAICS 5-digit -- by ownership sector","All establishment sizes",1,33,33,33,1102142,0,0,2569,"",0.02,0.16,0.16,0.16,0.17,0.00,0.00,1.08,"",0,0.0,-1,-2.9,-1,-2.9,-2,-5.7,-154537,-12.3,0,0.0,0,0.0,-247,-8.8
"25999","1","49111","77","0","2018","3","","Unknown Or Undefined, Massachusetts","Federal Government","NAICS 49111 Postal service","County, NAICS 5-digit -- by ownership sector","All establishment sizes",1,33,33,33,975389,0,0,2274,"",0.02,0.16,0.16,0.16,0.17,0.00,0.00,1.07,"",0,0.0,-3,-8.3,-2,-5.7,-1,-2.9,16999,1.8,0,0.0,0,0.0,168,8.0
"25999","1","49111","77","0","2018","4","","Unknown Or Undefined, Massachusetts","Federal Government","NAICS 49111 Postal service","County, NAICS 5-digit -- by ownership sector","All establishment sizes",1,34,34,34,1137543,0,0,2574,"",0.02,0.16,0.16,0.16,0.16,0.00,0.00,1.03,"",0,0.0,-1,-2.9,0,0.0,-1,-2.9,22999,2.1,0,0.0,0,0.0,101,4.1
"25999","1","491110","78","0","2018","1","","Unknown Or Undefined, Massachusetts","Federal Government","NAICS 491110 Postal service","County, NAICS 6-digit -- by ownership sector","All establishment sizes",1,35,34,34,941935,0,0,2110,"",0.02,0.17,0.16,0.16,0.16,0.00,0.00,0.97,"",0,0.0,1,2.9,1,3.0,0,0.0,-28985,-3.0,0,0.0,0,0.0,-108,-4.9
"25999","1","491110","78","0","2018","2","","Unknown Or Undefined, Massachusetts","Federal Government","NAICS 491110 Postal service","County, NAICS 6-digit -- by ownership sector","All establishment sizes",1,33,33,33,1102142,0,0,2569,"",0.02,0.16,0.16,0.16,0.17,0.00,0.00,1.08,"",0,0.0,-1,-2.9,-1,-2.9,-2,-5.7,-154537,-12.3,0,0.0,0,0.0,-247,-8.8
"25999","1","491110","78","0","2018","3","","Unknown Or Undefined, Massachusetts","Federal Government","NAICS 491110 Postal service","County, NAICS 6-digit -- by ownership sector","All establishment sizes",1,33,33,33,975389,0,0,2274,"",0.02,0.16,0.16,0.16,0.17,0.00,0.00,1.07,"",0,0.0,-3,-8.3,-2,-5.7,-1,-2.9,16999,1.8,0,0.0,0,0.0,168,8.0
"25999","1","491110","78","0","2018","4","","Unknown Or Undefined, Massachusetts","Federal Government","NAICS 491110 Postal service","County, NAICS 6-digit -- by ownership sector","All establishment sizes",1,34,34,34,1137543,0,0,2574,"",0.02,0.16,0.16,0.16,0.16,0.00,0.00,1.03,"",0,0.0,-1,-2.9,0,0.0,-1,-2.9,22999,2.1,0,0.0,0,0.0,101,4.1
"25999","1","71","74","0","2018","1","","Unknown Or Undefined, Massachusetts","Federal Government","NAICS 71 Arts, entertainment, and recreation","County, NAICS Sector -- by ownership sector","All establishment sizes",1,1,1,1,23466,0,0,1805,"",0.55,0.08,0.08,0.08,0.07,0.00,0.00,0.83,"",0,0.0,0,0.0,0,0.0,0,0.0,478,2.1,0,0.0,0,0.0,37,2.1
"25999","1","71","74","0","2018","2","","Unknown Or Undefined, Massachusetts","Federal Government","NAICS 71 Arts, entertainment, and recreation","County, NAICS Sector -- by ownership sector","All establishment sizes",1,0,0,1,1414,0,0,326,"",0.55,0.00,0.00,0.07,0.00,0.00,0.00,0.18,"",0,0.0,-1,-100.0,-1,-100.0,-2,-66.7,-24506,-94.5,0,0.0,0,0.0,-870,-72.7
"25999","1","71","74","0","2018","3","","Unknown Or Undefined, Massachusetts","Federal Government","NAICS 71 Arts, entertainment, and recreation","County, NAICS Sector -- by ownership sector","All establishment sizes",1,1,1,1,1794,0,0,138,"",0.57,0.07,0.07,0.07,0.00,0.00,0.00,0.07,"",0,0.0,-2,-66.7,-2,-66.7,-2,-66.7,-42157,-95.9,0,0.0,0,0.0,-989,-87.8
"25999","1","71","74","0","2018","4","","Unknown Or Undefined, Massachusetts","Federal Government","NAICS 71 Arts, entertainment, and recreation","County, NAICS Sector -- by ownership sector","All establishment sizes",1,1,1,1,12398,0,0,954,"",0.56,0.07,0.08,0.08,0.04,0.00,0.00,0.46,"",0,0.0,0,0.0,0,0.0,0,0.0,-8067,-39.4,0,0.0,0,0.0,-620,-39.4
"25999","1","712","75","0","2018","1","","Unknown Or Undefined, Massachusetts","Federal Government","NAICS 712 Museums, historical sites, zoos, and parks","County, NAICS 3-digit -- by ownership sector","All establishment sizes",1,1,1,1,23466,0,0,1805,"",1.12,0.15,0.14,0.14,0.09,0.00,0.00,0.60,"",0,0.0,0,0.0,0,0.0,0,0.0,478,2.1,0,0.0,0,0.0,37,2.1
"25999","1","712","75","0","2018","2","","Unknown Or Undefined, Massachusetts","Federal Government","NAICS 712 Museums, historical sites, zoos, and parks","County, NAICS 3-digit -- by ownership sector","All establishment sizes",1,0,0,1,1414,0,0,326,"",1.13,0.00,0.00,0.11,0.01,0.00,0.00,0.14,"",0,0.0,-1,-100.0,-1,-100.0,-2,-66.7,-24506,-94.5,0,0.0,0,0.0,-870,-72.7
"25999","1","712","75","0","2018","3","","Unknown Or Undefined, Massachusetts","Federal Government","NAICS 712 Museums, historical sites, zoos, and parks","County, NAICS 3-digit -- by ownership sector","All establishment sizes",1,1,1,1,1794,0,0,138,"",1.15,0.11,0.11,0.11,0.01,0.00,0.00,0.05,"",0,0.0,-2,-66.7,-2,-66.7,-2,-66.7,-42157,-95.9,0,0.0,0,0.0,-989,-87.8
"25999","1","712","75","0","2018","4","","Unknown Or Undefined, Massachusetts","Federal Government","NAICS 712 Museums, historical sites, zoos, and parks","County, NAICS 3-digit -- by ownership sector","All establishment sizes",1,1,1,1,12398,0,0,954,"",1.14,0.12,0.14,0.14,0.05,0.00,0.00,0.35,"",0,0.0,0,0.0,0,0.0,0,0.0,-8067,-39.4,0,0.0,0,0.0,-620,-39.4
"25999","1","7121","76","0","2018","1","","Unknown Or Undefined, Massachusetts","Federal Government","NAICS 7121 Museums, historical sites, zoos, and parks","County, NAICS 4-digit -- by ownership sector","All establishment sizes",1,1,1,1,23466,0,0,1805,"",1.12,0.15,0.14,0.14,0.09,0.00,0.00,0.60,"",0,0.0,0,0.0,0,0.0,0,0.0,478,2.1,0,0.0,0,0.0,37,2.1
"25999","1","7121","76","0","2018","2","","Unknown Or Undefined, Massachusetts","Federal Government","NAICS 7121 Museums, historical sites, zoos, and parks","County, NAICS 4-digit -- by ownership sector","All establishment sizes",1,0,0,1,1414,0,0,326,"",1.13,0.00,0.00,0.11,0.01,0.00,0.00,0.14,"",0,0.0,-1,-100.0,-1,-100.0,-2,-66.7,-24506,-94.5,0,0.0,0,0.0,-870,-72.7
"25999","1","7121","76","0","2018","3","","Unknown Or Undefined, Massachusetts","Federal Government","NAICS 7121 Museums, historical sites, zoos, and parks","County, NAICS 4-digit -- by ownership sector","All establishment sizes",1,1,1,1,1794,0,0,138,"",1.15,0.11,0.11,0.11,0.01,0.00,0.00,0.05,"",0,0.0,-2,-66.7,-2,-66.7,-2,-66.7,-42157,-95.9,0,0.0,0,0.0,-989,-87.8
