"area_fips","own_code","industry_code","agglvl_code","size_code","year","qtr","disclosure_code","area_title","own_title","industry_title","agglvl_title","size_title","qtrly_estabs_count","month1_emplvl","month2_emplvl","month3_emplvl","total_qtrly_wages","taxable_qtrly_wages","qtrly_contributions","avg_wkly_wage","lq_disclosure_code","lq_qtrly_estabs_count","lq_month1_emplvl","lq_month2_emplvl","lq_month3_emplvl","lq_total_qtrly_wages","lq_taxable_qtrly_wages","lq_qtrly_contributions","lq_avg_wkly_wage","oty_disclosure_code","oty_qtrly_estabs_count_chg","oty_qtrly_estabs_count_pct_chg","oty_month1_emplvl_chg","oty_month1_emplvl_pct_chg","oty_month2_emplvl_chg","oty_month2_emplvl_pct_chg","oty_month3_emplvl_chg","oty_month3_emplvl_pct_chg","oty_total_qtrly_wages_chg","oty_total_qtrly_wages_pct_chg","oty_taxable_qtrly_wages_chg","oty_taxable_qtrly_wages_pct_chg","oty_qtrly_contributions_chg","oty_qtrly_contributions_pct_chg","oty_avg_wkly_wage_chg","oty_avg_wkly_wage_pct_chg"
"25009","0","10","70","0","2018","1","","Essex County, Massachusetts","Total Covered","10 Total, all industries","County, Total Covered","All establishment sizes",26040,318981,319723,321007,4916891679,2384643089,75653570,1182,"",1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,"",910,3.6,1392,0.4,2887,0.9,1609,0.5,177442534,3.7,48228064,2.1,8506831,12.7,35,3.1
"25009","0","10","70","0","2018","2","","Essex County, Massachusetts","Total Covered","10 Total, all industries","County, Total Covered","All establishment sizes",26368,324737,330115,333540,4989727848,992919522,29082462,1165,"",1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,"",886,3.5,741,0.2,2070,0.6,1277,0.4,320705385,6.9,-500318,-0.1,2788988,10.6,70,6.4
"25009","0","10","70","0","2018","3","","Essex County, Massachusetts","Total Covered","10 Total, all industries","County, Total Covered","All establishment sizes",26571,323990,323381,326953,4648206727,637288655,17775844,1101,"",1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,"",698,2.7,-1003,-0.3,-558,-0.2,-1511,-0.5,97977231,2.2,-2898558,-0.5,1483073,9.1,27,2.5
"25009","0","10","70","0","2018","4","","Essex County, Massachusetts","Total Covered","10 Total, all industries","County, Total Covered","All establishment sizes",26937,329078,328242,328303,5081065750,549969765,13698980,1190,"",1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,"",1058,4.1,-882,-0.3,-1084,-0.3,-1226,-0.4,101886933,2.0,16222712,3.0,1916271,16.3,28,2.4
"25009","1","10","71","0","2018","1","","Essex County, Massachusetts","Federal Government","10 Total, all industries","County, Total -- by ownership sector","All establishment sizes",61,3540,3495,3448,60663706,0,0,1335,"",0.39,0.57,0.57,0.56,0.47,0.00,0.00,0.84,"",2,3.4,-73,-2.0,-84,-2.3,-103,-2.9,-266258,-0.4,0,0.0,0,0.0,26,2.0
"25009","1","10","71","0","2018","2","","Essex County, Massachusetts","Federal Government","10 Total, all industries","County, Total -- by ownership sector","All establishment sizes",61,3463,3457,3409,58651933,0,0,1310,"",0.39,0.56,0.55,0.54,0.41,0.00,0.00,0.75,"",2,3.4,-85,-2.4,-90,-2.5,-96,-2.7,967372,1.7,0,0.0,0,0.0,54,4.3
"25009","1","10","71","0","2018","3","","Essex County, Massachusetts","Federal Government","10 Total, all industries","County, Total -- by ownership sector","All establishment sizes",61,3470,3492,3494,61514317,0,0,1358,"",0.39,0.55,0.56,0.56,0.46,0.00,0.00,0.82,"",-1,-1.6,-1,0.0,-2,-0.1,-8,-0.2,1221427,2.0,0,0.0,0,0.0,29,2.2
"25009","1","10","71","0","2018","4","","Essex County, Massachusetts","Federal Government","10 Total, all industries","County, Total -- by ownership sector","All establishment sizes",60,3360,3425,3422,65326216,0,0,1477,"",0.38,0.54,0.55,0.55,0.45,0.00,0.00,0.83,"",-2,-3.2,58,1.8,43,1.3,99,3.0,7399437,12.8,0,0.0,0,0.0,141,10.6
"25009","1","102","72","0","2018","1","","Essex County, Massachusetts","Federal Government","102 Service-providing","County, by Domain -- by ownership sector","All establishment sizes",61,3540,3495,3448,60663706,0,0,1335,"",0.39,0.58,0.58,0.57,0.48,0.00,0.00,0.84,"",2,3.4,-73,-2.0,-84,-2.3,-103,-2.9,-266258,-0.4,0,0.0,0,0.0,26,2.0
"25009","1","102","72","0","2018","2","","Essex County, Massachusetts","Federal Government","102 Service-providing","County, by Domain -- by ownership sector","All establishment sizes",61,3463,3457,3409,58651933,0,0,1310,"",0.39,0.57,0.56,0.55,0.42,0.00,0.00,0.75,"",2,3.4,-85,-2.4,-90,-2.5,-96,-2.7,967372,1.7,0,0.0,0,0.0,54,4.3
"25009","1","102","72","0","2018","3","","Essex County, Massachusetts","Federal Government","102 Service-providing","County, by Domain -- by ownership sector","All establishment sizes",61,3470,3492,3494,61514317,0,0,1358,"",0.39,0.57,0.57,0.57,0.47,0.00,0.00,0.82,"",-1,-1.6,-1,0.0,-2,-0.1,-8,-0.2,1221427,2.0,0,0.0,0,0.0,29,2.2
"25009","1","102","72","0","2018","4","","Essex County, Massachusetts","Federal Government","102 Service-providing","County, by Domain -- by ownership sector","All establishment sizes",60,3360,3425,3422,65326216,0,0,1477,"",0.38,0.55,0.56,0.56,0.46,0.00,0.00,0.83,"",-2,-3.2,58,1.8,43,1.3,99,3.0,7399437,12.8,0,0.0,0,0.0,141,10.6
"25009","1","1021","73","0","2018","1","","Essex County, Massachusetts","Federal Government","1021 Trade, transportation, and utilities","County, by Supersector -- by ownership sector","All establishment sizes",37,1158,1138,1126,17300726,0,0,1167,"",0.47,0.76,0.76,0.75,0.78,0.00,0.00,1.03,"",3,8.8,2,0.2,-7,-0.6,-15,-1.3,218538,1.3,0,0.0,0,0.0,22,1.9
